Long;Lat;Red;IR;Altitude;Speed;Temp;Depth;EC SH;EC DP;EC Ratio;Slope;Curve
-101,071215;39,3856166;214,16;347,43;969,2;3,95;128,03;1,99;40,79;41,53;1,02;2,5049;0,0251
-101,0712349;39,3856166;214,01;347,11;969,1;3,95;127,86;1,88;41,06;40,79;0,99;2,493;0,0243
-101,071255;39,3856166;213,91;346,04;968,9;3,93;127,67;1,76;41,24;40,46;0,98;2,485;0,0233
-101,071275;39,3856166;213,94;344,79;969;3,9;127,52;1,66;41,45;40,48;0,98;2,475;0,0221
-101,0712966;39,385615;214,18;344,47;969;3,87;127,46;1,58;41,76;40,68;0,97;2,4592;0,021
-101,0713166;39,385615;214,63;346,09;968,9;3,85;127,51;1,55;42,07;40,89;0,97;2,4521;0,0199
-101,0713366;39,3856166;215,22;349,43;969,2;3,85;127,63;1,57;42,32;41,05;0,97;2,4579;0,0184
-101,0713566;39,3856166;215,79;353,16;969;3,86;127,75;1,62;42,43;41,15;0,97;2,4562;0,0173
-101,0713766;39,3856166;216,08;355,36;969,1;3,88;127,81;1,67;42,43;41,19;0,97;2,4511;0,0161
-101,0713966;39,3856166;215,87;354,59;969;3,9;127,77;1,68;42,38;41,15;0,97;2,4495;0,015
-101,0714166;39,3856183;215,16;350,92;969,1;3,92;127,64;1,65;42,32;41,01;0,97;2,4694;0,0138
-101,0714366;39,3856183;214,22;346,21;969,3;3,93;127,43;1,58;42,3;40,81;0,96;2,4707;0,0128
-101,0714583;39,3856183;213,49;342,88;969,4;3,94;127,15;1,51;42,35;40,59;0,96;2,4691;0,0116
-101,0714783;39,3856183;213,46;343,17;969,5;3,94;126,89;1,46;42,48;40,46;0,95;2,4683;0,0111
-101,0715;39,3856183;214,07;346,5;969,4;3,92;126,67;1,43;42,71;40,43;0,95;2,4625;0,0105
-101,0715199;39,3856183;214,77;349,96;969,6;3,9;126,55;1,43;43,05;40,57;0,94;2,4588;0,0102
-101,07154;39,3856183;215,26;351,89;969,5;3,88;126,53;1,44;43,49;40,93;0,94;2,4538;0,0098
-101,07156;39,3856183;215,4;351,92;969,7;3,88;126,56;1,46;43,92;41,52;0,95;2,4516;0,0095
-101,07158;39,3856183;215,32;350,75;969,6;3,89;126,62;1,49;44,19;42,25;0,96;2,4411;0,0092
-101,0716016;39,3856183;215,14;349,25;969,7;3,91;126,68;1,54;44,26;42,98;0,97;2,4352;0,0089
-101,0716216;39,3856183;214,92;347,69;969,7;3,93;126,72;1,58;44,28;43,39;0,98;2,4262;0,0084
-101,0716416;39,3856183;214,62;345,57;969,8;3,93;126,74;1,61;44,5;43,5;0,98;2,4189;0,0081
-101,0716633;39,3856183;214,26;342,92;969,8;3,93;126,74;1,6;45,13;43,4;0,96;2,4032;0,0076
-101,071685;39,3856183;213,83;340,12;969,8;3,92;126,73;1,55;46,1;43,22;0,94;2,3873;0,0071
-101,071705;39,3856183;213,48;338,54;969,8;3,91;126,76;1,47;46,96;43,04;0,92;2,3756;0,0066
-101,0717266;39,3856183;213,41;339,1;969,7;3,9;126,82;1,42;47,39;42,85;0,9;2,3611;0,006
-101,0717466;39,38562;213,78;342,01;969,7;3,9;126,9;1,44;47,07;42,64;0,91;2,3679;0,0053
-101,0717666;39,38562;214,56;346,44;969,7;3,91;126,97;1,5;46,19;42,42;0,92;2,3584;0,0046
-101,0717866;39,3856217;215,5;350,98;969,6;3,93;126,99;1,57;45,16;42,2;0,93;2,3669;0,0043
-101,0718083;39,3856217;216,49;355,14;969,7;3,93;126,94;1,65;44,37;41,99;0,95;2,3578;0,0038
-101,0718283;39,3856217;217,09;357,48;969,8;3,93;126,88;1,73;44,07;41,87;0,95;2,342;0,0035
-101,07185;39,38562;216,94;356,61;969,8;3,92;126,84;1,8;44,08;41,82;0,95;2,3129;0,0033
-101,0718683;39,38562;216,03;352,42;970;3,91;126,85;1,82;44,15;41,81;0,95;2,3064;0,0034
-101,07189;39,38562;214,46;345,07;970,1;3,9;126,84;1,78;44,1;41,72;0,95;2,2976;0,0038
-101,07191;39,38562;213,22;339,14;970,2;3,89;126,79;1,7;43,85;41,51;0,95;2,2932;0,0046
-101,07193;39,38562;212,58;335,92;970,2;3,89;126,71;1,62;43,47;41,13;0,95;2,2941;0,0057
-101,07195;39,38562;212,43;334,86;970,1;3,89;126,68;1,59;43,08;40,68;0,94;2,2968;0,0073
-101,07197;39,38562;212,57;335,34;970,2;3,9;126,75;1,61;42,9;40,32;0,94;2,2969;0,0098
-101,0719916;39,38562;212,93;337,6;969,9;3,91;126,89;1,69;43;40,16;0,93;2,2979;0,0127
-101,0720116;39,38562;213,61;342,34;969,9;3,92;127,04;1,83;43,33;40,3;0,93;2,2964;0,016
-101,0720333;39,38562;214,65;349,64;969,8;3,92;127,14;2,03;43,71;40,66;0,93;2,3;0,02
-101,0720533;39,3856217;215,48;355,55;969,8;3,92;127,18;2,21;43,82;41,05;0,94;2,3246;0,0237
-101,072075;39,3856217;215,79;358,07;969,6;3,92;127,16;2,33;43,59;41,54;0,95;2,3283;0,0282
-101,0720966;39,3856233;215,51;356,66;969,4;3,92;127,06;2,37;43,15;42,14;0,98;2,3578;0,0322
-101,0721183;39,3856233;214,95;353,27;969,2;3,91;126,94;2,32;42,64;42,88;1,01;2,3707;0,0365
-101,0721383;39,3856233;214,43;349,85;969,4;3,9;126,86;2,24;42,08;43,52;1,03;2,379;0,04
-101,0721583;39,3856233;213,89;346,12;969,7;3,89;126,85;2,15;41,43;43,93;1,06;2,3877;0,0431
-101,0721783;39,3856233;213,42;342,41;969,7;3,88;126,89;2,06;40,83;44;1,08;2,393;0,0459
-101,0721983;39,3856217;213,23;340,24;969,5;3,88;126,96;1,97;40,53;43,79;1,08;2,3837;0,0486
-101,0722199;39,3856233;213,49;340,83;969,6;3,89;127,05;1,89;40,72;43,43;1,07;2,4105;0,05
-101,0722399;39,3856233;214,18;344,78;969,6;3,91;127,14;1,85;41,34;43,18;1,04;2,4153;0,0513
-101,07226;39,3856217;215,14;351,33;969,2;3,93;127,24;1,87;42,21;43,09;1,02;2,4077;0,0522
-101,0722816;39,3856233;216,2;359,35;969,3;3,95;127,31;1,96;43,21;43,11;1;2,4315;0,052
-101,0723016;39,3856233;216,99;365,66;969,5;3,96;127,28;2,11;44,01;43,07;0,98;2,437;0,0517
-101,0723233;39,3856233;217,52;370,14;969,6;3,95;127,12;2,3;44,51;42,77;0,96;2,441;0,0508
-101,0723416;39,3856233;217,65;371,57;969,9;3,92;126,92;2,45;44,44;42,25;0,95;2,4368;0,05
-101,0723633;39,3856233;217,41;370,34;969,9;3,87;126,7;2,57;43,8;41,44;0,95;2,4408;0,0485
-101,0723833;39,3856217;216,75;366,15;970;3,84;126,6;2,64;42,99;40,69;0,95;2,4166;0,0474
-101,0724033;39,3856217;215,81;360,21;970;3,83;126,58;2,66;42,47;40,08;0,94;2,4117;0,0456
-101,0724216;39,3856217;215,08;355,71;970,3;3,83;126,59;2,64;42,57;39,72;0,93;2,4053;0,0439
-101,0724433;39,3856217;215,04;355,66;970,3;3,85;126,59;2,58;43,52;39,68;0,91;2,3993;0,0418
-101,0724633;39,3856217;216,39;363,41;970,3;3,87;126,58;2,47;44,97;40,05;0,89;2,3953;0,04
-101,0724833;39,3856217;218,97;377,49;970,5;3,89;126,58;2,32;46,58;40,75;0,87;2,3889;0,0381
-101,072505;39,38562;223,19;399,48;970,6;3,93;126,56;2,12;47,96;41,64;0,87;2,3671;0,0366
-101,072525;39,38562;227,92;423,65;970,6;3,99;126,53;1,92;48,48;42,31;0,87;2,3614;0,035
-101,0725466;39,38562;232,91;449,31;970,8;4,04;126,51;1,71;48,25;42,87;0,89;2,3525;0,0335
-101,0725683;39,38562;235,52;463,36;971;4,08;126,57;1,56;47,69;43,58;0,91;2,3474;0,0322
-101,0726116;39,38562;229,36;432,93;971,1;4,03;127,02;1,58;47,67;45,34;0,95;2,3397;0,0297
-101,0726316;39,3856183;224,76;408,62;970,9;3,99;127,18;1,68;47,62;45,45;0,95;2,3282;0,029
-101,0726533;39,3856183;221,03;388,67;970,8;3,95;127,26;1,78;47,07;45,01;0,96;2,3282;0,0277
-101,0726716;39,38562;218,94;377,83;970,9;3,91;127,3;1,84;46,31;44,45;0,96;2,3414;0,0265
-101,0726916;39,3856183;217,62;371,52;971;3,88;127,35;1,86;45,35;43,87;0,97;2,3274;0,0257
-101,0727116;39,3856183;216,87;368,13;971,2;3,84;127,37;1,84;44,42;43,41;0,98;2,3298;0,0244
-101,0727333;39,38562;216,52;365,74;971,2;3,81;127,33;1,8;43,65;43,04;0,99;2,3441;0,023
-101,0727516;39,38562;216,48;364,11;971,1;3,79;127,26;1,74;43,31;42,81;0,99;2,3453;0,0218
-101,0727716;39,3856183;216,73;363,66;971;3,78;127,19;1,68;43,33;42,7;0,99;2,3353;0,0208
-101,07279;39,3856183;217,27;365,51;971,2;3,79;127,19;1,64;43,68;42,79;0,98;2,3419;0,0195
-101,0728083;39,3856183;218,11;370,1;971,3;3,81;127,26;1,61;44,24;43,01;0,97;2,3411;0,0182
-101,0728283;39,3856183;219,26;377,5;971,6;3,84;127,38;1,59;44,94;43,27;0,96;2,3389;0,0167
-101,0728483;39,3856183;220,39;385,61;971,7;3,88;127,49;1,58;45,6;43,38;0,95;2,3364;0,0152
-101,0728683;39,3856183;221,14;391,86;971,9;3,9;127,53;1,58;46,08;43,27;0,94;2,3317;0,0136
-101,07289;39,3856183;221,38;395,15;971,8;3,92;127,49;1,58;46,32;43,02;0,93;2,323;0,0119
-101,07291;39,3856183;221,26;395,59;972;3,92;127,41;1,58;46,35;42,83;0,92;2,3152;0,0103
-101,07293;39,3856183;221,18;395,5;971,9;3,91;127,31;1,58;46,28;42,75;0,92;2,3007;0,0086
-101,0729516;39,3856183;221,38;396,49;971,8;3,9;127,22;1,58;46,22;42,74;0,92;2,2875;0,0068
-101,0729716;39,3856183;221,7;398,2;971,9;3,89;127,17;1,58;46,19;42,69;0,92;2,2765;0,0049
-101,0729933;39,3856183;221,82;398,86;972;3,89;127,14;1,58;46,2;42,46;0,92;2,2562;0,0031
-101,0730133;39,38562;221,52;396,6;972;3,9;127,18;1,55;46,3;42,06;0,91;2,2419;0,0014
-101,073035;39,38562;220,89;391,35;972,1;3,92;127,28;1,47;46,5;41,53;0,89;2,2179;-0,0004
-101,073055;39,38562;220,24;385,52;972,4;3,95;127,41;1,36;46,81;41,07;0,88;2,1968;-0,0019
-101,073075;39,38562;219,69;380,69;972,2;3,97;127,53;1,22;47,16;40,68;0,86;2,1719;-0,0034
-101,073095;39,38562;219,21;376,98;972,5;3,99;127,6;1,07;47,38;40,4;0,85;2,1469;-0,0048
-101,0731183;39,38562;218,66;373,32;972,6;3,99;127,63;0,92;47,17;40,3;0,85;2,1198;-0,0063
-101,07314;39,38562;218,42;371,4;972,5;3,97;127,62;0,83;46,63;40,54;0,87;2,0995;-0,0077
-101,07316;39,3856217;218,56;372,17;972,7;3,91;127,59;0,79;46,14;41,16;0,89;2,0814;-0,0087
-101,0731816;39,3856217;219,25;377,1;972,7;3,79;127,57;0,8;45,81;42,32;0,92;2,0624;-0,0096
-101,0732016;39,3856217;220,49;386,1;972,5;3,59;127,58;0,85;45,65;43,75;0,96;2,0446;-0,0105
-101,07322;39,3856217;221,93;396,47;972,5;3,35;127,63;0,9;45,57;45,24;0,99;2,034;-0,011
-101,07324;39,3856217;223,39;406,92;972,3;3,03;127,7;0,95;45,59;46,75;1,03;2,0245;-0,0114
-101,073255;39,3856217;224,12;412,44;972,6;2,79;127,75;0,97;45,67;47,69;1,04;2,0185;-0,0117
-101,0732716;39,3856217;224,47;415,56;972,4;2,55;127,81;0,99;45,81;48,49;1,06;2,0131;-0,012
-101,0732816;39,3856217;224,45;416,01;972,6;2,42;127,85;1;45,9;48,85;1,06;2,0102;-0,0121
-101,0732866;39,3856233;224,4;416,03;972,6;2,36;127,86;1;45,95;49,02;1,07;2,0093;-0,0121
-101,0733516;39,3855217;221,32;383,55;972,1;2,73;128,38;2,17;45,27;46,76;1,03;1,7747;-0,003
-101,07334;39,3855217;221,46;383,56;972,1;2,86;128,39;2,26;44,74;46,33;1,04;1,7739;-0,0029
-101,073325;39,3855217;221,67;383,66;972,1;3,06;128,43;2,38;43,99;45,63;1,04;1,7727;-0,0028
-101,0733066;39,3855217;221,93;383,63;972,1;3,31;128,54;2,53;43;44,52;1,04;1,7746;-0,0026
-101,0732866;39,3855217;222,18;383,27;972;3,57;128,74;2,68;41,87;42,96;1,03;1,7744;-0,0024
-101,073265;39,3855217;222,31;382,5;972;3,78;129,01;2,78;40,64;41,05;1,01;1,7748;-0,0022
-101,073245;39,3855217;222,27;381,73;971,9;3,89;129,23;2,81;39,41;39,29;1;1,7727;-0,0017
-101,0732233;39,3855233;222,33;382,26;971,9;3,95;129,33;2,8;37,98;37,6;0,99;1,7804;-0,0016
-101,0732033;39,3855233;222,66;384,73;971,7;3,97;129,26;2,76;36,82;36,45;0,99;1,7814;-0,0011
-101,0731816;39,3855233;223,2;388,09;971,6;3,96;129,02;2,72;35,91;35,71;0,99;1,7821;-0,0003
-101,07316;39,3855233;223,59;390,12;971,6;3,95;128,72;2,69;35,49;35,48;1;1,7836;0,0005
-101,07314;39,3855217;223,63;390,37;971,5;3,93;128,45;2,68;35,41;35,55;1;1,7775;0,0018
-101,0731183;39,3855217;223,47;390,03;971,5;3,9;128,23;2,68;35,62;35,84;1,01;1,7838;0,0029
-101,0730983;39,3855217;223,34;390,04;971,3;3,88;128,11;2,69;36;36,21;1,01;1,7866;0,004
-101,0730783;39,38552;223,23;389,77;971,3;3,88;128,06;2,68;36,63;36,68;1;1,7835;0,0052
-101,0730583;39,38552;223,19;389,33;971,3;3,9;128,07;2,66;37,5;37,21;0,99;1,7846;0,0067
-101,0730366;39,38552;223,27;389,53;971,4;3,93;128,1;2,6;38,67;37,92;0,98;1,785;0,0084
-101,073015;39,38552;223,37;390,28;971,2;3,96;128,12;2,5;39,98;38,79;0,97;1,7829;0,0104
-101,072995;39,38552;223,27;390,39;971,2;3,98;128,08;2,37;41,16;39,67;0,96;1,7814;0,0122
-101,0729733;39,38552;222,96;389,8;971,1;3,99;127,99;2,22;42,25;40,54;0,96;1,7783;0,0144
-101,0729533;39,38552;222,76;389,64;971,2;3,99;127,89;2,09;42,94;41,14;0,96;1,7784;0,0163
-101,0729316;39,38552;222,88;390,72;971,2;3,99;127,82;1,97;43,31;41,61;0,96;1,7735;0,0185
-101,07291;39,38552;223,33;392,54;971,1;3,98;127,79;1,88;43,33;42,03;0,97;1,7701;0,0203
-101,0728883;39,38552;223,85;394,05;971;3,96;127,77;1,81;43,1;42,42;0,98;1,7602;0,0228
-101,0728666;39,3855183;224,26;395,14;971;3,94;127,77;1,76;42,64;42,71;1;1,7384;0,0256
-101,0728466;39,3855167;224,57;396,18;971;3,94;127,81;1,73;42,13;42,91;1,02;1,7145;0,0283
-101,072825;39,3855183;224,78;396,94;971;3,94;127,88;1,71;41,66;43,2;1,04;1,7079;0,0305
-101,072805;39,3855183;224,82;396,67;970,8;3,95;127,93;1,7;41,55;43,74;1,05;1,691;0,033
-101,0727833;39,3855183;224,72;395,82;970,8;3,95;127,97;1,68;41,92;44,61;1,06;1,6769;0,0352
-101,0727616;39,3855183;224,66;395,56;970,6;3,93;127,96;1,67;42,71;45,64;1,07;1,6583;0,0375
-101,0727416;39,3855183;224,73;396,39;970,7;3,92;127,9;1,67;43,59;46,53;1,07;1,6405;0,0393
-101,07272;39,3855167;224,94;397,98;970,5;3,9;127,78;1,69;44,51;47,33;1,06;1,6136;0,0414
-101,0726983;39,3855167;225,19;399,3;970,5;3,89;127,59;1,78;45,19;47,86;1,06;1,5925;0,0433
-101,0726783;39,3855167;225,27;399,05;970,6;3,89;127,39;1,93;45,44;48,02;1,06;1,5764;0,0448
-101,0726583;39,3855167;225,07;396,95;970,4;3,9;127,23;2,1;45,23;47,87;1,06;1,5621;0,0461
-101,0726383;39,3855183;224,33;391,84;970,5;3,93;127,11;2,26;44,56;47,39;1,06;1,5599;0,0471
-101,0726166;39,3855183;222,83;382,46;970,5;3,97;127,04;2,39;43,57;46,52;1,07;1,5457;0,0483
-101,072595;39,3855183;220,78;370,27;970,2;4,02;127,02;2,47;42,61;45,35;1,06;1,5443;0,049
-101,0725716;39,3855183;218,44;357,07;970,3;4,05;127,03;2,5;41,87;43,86;1,05;1,5399;0,0496
-101,0724866;39,385515;218,34;374,63;970,4;3,89;127,09;2,34;42,09;39,45;0,94;1,5233;0,052
-101,0724666;39,385515;219,03;379,66;970,4;3,88;127,09;2,34;42,38;38,99;0,92;1,5285;0,0526
-101,0724466;39,3855133;219,77;384,05;970,3;3,87;127,15;2,34;42,67;38,64;0,91;1,5261;0,053
-101,0724266;39,3855133;220,44;387,57;970,3;3,85;127,25;2,34;43,06;38,48;0,89;1,5417;0,0531
-101,072405;39,3855133;220,95;390,4;970,2;3,84;127,34;2,35;43,63;38,62;0,89;1,5518;0,0535
-101,0723866;39,3855133;221,12;391,71;970,2;3,84;127,35;2,35;44,2;38,98;0,88;1,56;0,0538
-101,0723666;39,3855133;221,06;392,23;970,3;3,84;127,29;2,36;44,72;39,51;0,88;1,5646;0,0541
-101,0723466;39,3855133;220,92;392,61;970,3;3,85;127,19;2,35;44,95;40,04;0,89;1,5726;0,0542
-101,0723266;39,3855133;220,97;393,67;970,2;3,86;127,1;2,33;44,84;40,5;0,9;1,5749;0,0536
-101,072305;39,3855133;221,39;395,83;970;3,85;127,05;2,26;44,52;40,9;0,92;1,5767;0,0532
-101,072285;39,385515;222,07;398,26;970;3,84;127,04;2,14;44,3;41,26;0,93;1,5826;0,0529
-101,072265;39,385515;222,81;400,5;969,8;3,83;127,08;2,01;44,39;41,65;0,94;1,5773;0,052
-101,072245;39,385515;223,46;402,28;969,7;3,84;127,16;1,88;44,88;42,08;0,94;1,578;0,0503
-101,072225;39,385515;223,94;403,59;969,7;3,86;127,26;1,8;45,66;42,46;0,93;1,5706;0,0487
-101,072205;39,385515;224,15;404,11;969,6;3,88;127,38;1,78;46,49;42,62;0,92;1,5563;0,0469
-101,072185;39,385515;224,06;403,63;969,6;3,89;127,47;1,78;47,1;42,45;0,9;1,5473;0,0445
-101,0721633;39,385515;223,8;402,6;969,5;3,89;127,49;1,79;47,3;41,93;0,89;1,5329;0,0411
-101,0721433;39,3855133;223,65;402,34;969,5;3,89;127,44;1,79;47,15;41,34;0,88;1,5142;0,0375
-101,0721233;39,3855133;223,79;403,75;969,4;3,89;127,31;1,78;46,79;40,87;0,87;1,5007;0,0339
-101,0721016;39,3855133;224,27;407;969,4;3,87;127,13;1,77;46,31;40,64;0,88;1,4825;0,03
-101,0720816;39,3855133;224,94;410,71;969,5;3,85;126,97;1,75;45,88;40,67;0,89;1,4647;0,0261
-101,07206;39,3855133;225,65;414,18;969,4;3,82;126,86;1,75;45,53;40,91;0,9;1,4567;0,0218
-101,07204;39,3855133;226,02;415,86;969,2;3,81;126,83;1,74;45,37;41,21;0,91;1,4359;0,0181
-101,0720183;39,3855133;225,89;415,33;969,4;3,82;126,9;1,75;45,35;41,54;0,92;1,4223;0,0142
-101,0719983;39,3855133;225,34;413,05;969,3;3,85;127,04;1,76;45,42;41,78;0,92;1,4105;0,011
-101,0719783;39,3855133;224,68;410,27;969,2;3,88;127,22;1,8;45,55;41,96;0,92;1,3997;0,0081
-101,0719566;39,3855133;224,2;408,17;969,4;3,91;127,4;1,88;45,7;42,06;0,92;1,3882;0,0053
-101,0719366;39,3855133;224,06;407,67;969,3;3,93;127,53;1,98;45,8;42,06;0,92;1,3792;0,0034
-101,071915;39,3855133;224,09;408,15;969,3;3,93;127,57;2,12;45,74;41,93;0,92;1,37;0,0019
-101,071895;39,385515;224,09;408,62;969,4;3,92;127,5;2,23;45,51;41,72;0,92;1,3809;0,001
-101,0718733;39,3855133;223,93;408,51;969,4;3,9;127,37;2,32;45,16;41,47;0,92;1,3631;0,0003
-101,0718533;39,3855133;223,72;408,29;969,3;3,87;127,28;2,37;44,81;41,27;0,92;1,363;0,0001
-101,0718333;39,3855133;223,56;408,58;969,3;3,85;127,28;2,39;44,41;41,06;0,92;1,3637;0,0002
-101,0718116;39,3855133;223,5;409,64;969,3;3,84;127,36;2,4;43,8;40,76;0,93;1,368;0,0006
-101,0717916;39,385515;223,49;410,65;969,5;3,84;127,45;2,4;43,08;40,43;0,94;1,3796;0,0012
-101,0717716;39,385515;223,4;410,96;969,4;3,86;127,54;2,4;42,41;40,14;0,95;1,3838;0,0016
-101,07175;39,385515;223,2;410,4;969,4;3,88;127,64;2,4;42,06;39,99;0,95;1,3881;0,0026
-101,07173;39,385515;222,92;409,27;969,3;3,9;127,74;2,4;42,24;40,05;0,95;1,4018;0,0035
-101,0717083;39,3855133;222,54;407,93;969,3;3,91;127,83;2,4;42,75;40,17;0,94;1,3935;0,0045
-101,0716883;39,3855133;222,14;406,61;969,4;3,92;127,86;2,4;43,14;40,16;0,93;1,4032;0,0054
-101,0716666;39,385515;221,78;405,5;969,4;3,92;127,82;2,38;43,17;39,97;0,93;1,4222;0,0064
-101,0716466;39,3855133;221,56;404,71;969,4;3,91;127,73;2,35;42,91;39,7;0,93;1,421;0,0074
-101,071625;39,385515;221,43;404;969,3;3,9;127,61;2,29;42,59;39,46;0,93;1,4383;0,0083
-101,0716033;39,385515;221,42;403,64;969,3;3,88;127,53;2,2;42,45;39,36;0,93;1,4464;0,0092
-101,0715833;39,385515;221,53;404,1;969,3;3,87;127,54;2,11;42,5;39,4;0,93;1,4514;0,01
-101,0715633;39,385515;221,76;405,61;969,2;3,87;127,66;2,04;42,55;39,49;0,93;1,4553;0,0108
-101,0715433;39,385515;222,01;407,65;969,1;3,88;127,89;1,99;42,48;39,54;0,93;1,4601;0,0117
-101,0715233;39,385515;222,15;409,31;969,1;3,9;128,16;1,96;42,22;39,46;0,93;1,4676;0,0127
-101,0715016;39,385515;222,11;409,75;969,2;3,91;128,41;1,95;41,81;39,23;0,94;1,4747;0,014
-101,0714833;39,3855167;221,93;408,91;969,2;3,92;128,52;1,95;41,47;39,03;0,94;1,4908;0,0158
-101,0714616;39,385515;221,58;406,87;969,4;3,92;128,49;1,95;41,17;38,99;0,95;1,4856;0,0179
-101,07144;39,385515;221,15;404,6;969,6;3,92;128,36;1,95;40,99;39,23;0,96;1,4921;0,0204
-101,07142;39,3855133;220,85;403,38;969,7;3,91;128,24;1,95;40,9;39,66;0,97;1,485;0,023
-101,0714;39,3855133;220,84;403,95;969,8;3,9;128,19;1,96;40,87;40,15;0,98;1,4881;0,0259
-101,0713783;39,3855133;221,16;406,35;969,9;3,89;128,28;1,96;40,94;40,57;0,99;1,4898;0,0295
-101,0713583;39,3855133;221,5;408,81;969,9;3,89;128,49;1,95;41,15;40,8;0,99;1,4979;0,0331
-101,0713383;39,3855133;221,5;409,66;969,9;3,91;128,75;1,94;41,51;40,94;0,99;1,5063;0,0371
-101,0713183;39,3855133;221,01;408,02;969,9;3,92;128,98;1,92;42,08;41,19;0,98;1,5125;0,0414
-101,0712983;39,3855133;220,21;404,41;969,8;3,93;129,09;1,9;42,89;41,7;0,97;1,5267;0,0457
-101,0712766;39,3855133;219,48;400,14;969,7;3,94;129,06;1,89;43,95;42,51;0,97;1,5379;0,0507
-101,0712566;39,385515;219,24;397,32;969,6;3,94;128,95;1,87;44,93;43,29;0,96;1,5626;0,0549
-101,0712383;39,3855133;219,44;396,17;969,5;3,93;128,85;1,86;45,7;43,83;0,96;1,5621;0,0592
-101,0712183;39,3855133;219,97;396,19;969,5;3,93;128,76;1,85;46,3;44,12;0,95;1,5756;0,0634
-101,0711983;39,3855133;220,62;396,9;969,5;3,93;128,71;1,84;46,61;44,1;0,95;1,5897;0,0671
-101,0711783;39,3855133;221,18;397,44;969,6;3,93;128,7;1,82;46,65;43,95;0,94;1,6094;0,0703
-101,0711566;39,3855133;221,91;398,73;969,6;3,94;128,73;1,84;46,31;43,75;0,94;1,6324;0,0731
-101,071135;39,3855133;222,92;401,07;969,7;3,96;128,8;1,9;45,55;43,52;0,96;1,6592;0,0745
-101,0711166;39,3855133;224,69;407,47;969,7;3,98;128,86;1,98;44,56;43,12;0,97;1,681;0,0751
-101,0710949;39,3855133;228,71;425,53;969,7;4;128,95;2,11;43,11;42,25;0,98;1,7099;0,0752
-101,071075;39,3855133;234,33;454,04;969,6;4,02;129,03;2,21;41,76;41,19;0,99;1,7332;0,0739
-101,0710533;39,3855133;240,82;490,84;969,7;4,01;129,18;2,28;40,65;40,21;0,99;1,7602;0,0718
-101,0710116;39,3855117;240,82;503,65;969,7;3,95;129,77;2,3;40,91;40,54;0,99;1,7992;0,0664
-101,0709916;39,3855117;235,01;476,83;969,6;3,93;130,13;2,28;41,82;41,41;0,99;1,8244;0,063
-101,07097;39,3855133;228,7;444,85;969,6;3,92;130,51;2,25;42,86;42,34;0,99;1,8619;0,0586
-101,07095;39,3855133;224,55;423,07;969,6;3,92;130,84;2,21;43,66;43,11;0,99;1,8881;0,0548
-101,0709283;39,3855133;221,92;408,97;969,6;3,92;131,14;2,18;44,28;43,83;0,99;1,9101;0,0509
-101,0709083;39,3855133;220,88;403,56;969,5;3,9;131,33;2,16;44,6;44,31;0,99;1,9283;0,0471
-101,0708883;39,3855133;220,27;400,82;969,5;3,89;131,43;2,15;44,71;44,6;1;1,9434;0,0437
-101,0708683;39,3855133;219,79;398,72;969,4;3,87;131,47;2,14;44,56;44,66;1;1,9531;0,0405
-101,0708483;39,3855133;219,4;396,92;969,1;3,88;131,44;2,14;44,16;44,53;1,01;1,9668;0,0372
-101,0708266;39,3855133;219,07;395,13;969;3,88;131,36;2,14;43,53;44,28;1,02;1,979;0,034
-101,070805;39,3855133;218,89;393,99;969,1;3,88;131,25;2,14;42,85;43,96;1,03;1,9896;0,0309
-101,070785;39,3855133;218,85;393,59;969,1;3,87;131,23;2,14;42,33;43,57;1,03;2,0001;0,0282
-101,0707633;39,3855133;218,9;393,82;969,1;3,86;131,36;2,14;41,99;43,01;1,02;2,0066;0,0256
-101,0707416;39,3855117;219;394,43;969,1;3,87;131,66;2,14;41,91;42,35;1,01;2;0,0228
-101,0707216;39,3855133;219,07;394,92;969,1;3,89;132,02;2,14;42;41,76;0,99;2,0161;0,0205
-101,0707;39,3855133;219,04;394,83;969;3,92;132,39;2,14;42,18;41,26;0,98;2,0165;0,0185
-101,0706783;39,3855133;218,87;393,83;968,8;3,94;132,64;2,14;42,39;41,02;0,97;2,019;0,0166
-101,07066;39,3855117;218,6;392,19;968,7;3,94;132,74;2,14;42,61;41,03;0,96;2,0094;0,0152
-101,07064;39,3855117;218,28;390,21;968,7;3,94;132,75;2,14;42,9;41,23;0,96;2,0133;0,0135
-101,0706183;39,3855117;217,99;388,17;968,7;3,93;132,7;2,14;43,25;41,68;0,96;2,0151;0,0119
-101,0705983;39,3855117;217,77;386,44;968,8;3,91;132,65;2,14;43,53;42,31;0,97;2,0143;0,0107
-101,0705783;39,3855117;217,57;385,01;968,6;3,88;132,62;2,14;43,78;43,12;0,98;2,0164;0,0093
-101,0705566;39,3855117;217,53;384,72;968,8;3,86;132,69;2,14;44,08;44,07;1;2,0167;0,0082
-101,0705366;39,3855117;217,82;386,4;968,7;3,84;132,88;2,14;44,41;44,78;1,01;2,0151;0,0073
-101,070515;39,3855117;218,53;390,38;968,9;3,85;133,23;2,14;44,68;45,19;1,01;2,0156;0,0063
-101,070495;39,3855117;219,34;394,86;968,8;3,88;133,59;2,14;44,7;45,11;1,01;2,014;0,0053
-101,070475;39,3855117;220,08;399,03;968,8;3,92;133,88;2,14;44,53;44,69;1;2,0109;0,0043
