date,arable_field_evapotranspiration_mm,arable_canopy_evapotranspiration_mm,growing_degree_days,accumulated_growing_degree_days,ndvi,minimum_relative_humidity,relative_humidity_at_max_temp,relative_humidity_at_min_temp,shortwave_downwelling_radiation,max_temp,mean_temp,min_temp,max_dew_point_temp,precipitation,precipitation_hours,cumulative_precipitation,sea_level_pressure,vapor_pressure_deficit,crop_coefficient,dew_temp,crop_water_demand_mm_day,sun_duration,wind_speed,wind_direction_degrees,max_wind_speed,min_wind_speed,TrtID
2024-06-06T00:00:00Z,0.28,0.02,22,387,0.16,28,28,74,32,86,71,58,57,0,2,0.25,1014,15,0.07,49,0,13,2,87,4,0,28
2024-06-07T00:00:00Z,0.27,0.02,23,410,0.18,28,28,73,27,98,75,60,67,0,1,0.26,1007,14,0.09,60,0,10.6,3,170,5,0,28
2024-06-08T00:00:00Z,0.23,0.02,21,431,0.19,49,49,88,28,81,71,61,65,0.1,3,0.39,1010,8,0.1,61,0,10.6,4,122,6,0,28
2024-06-09T00:00:00Z,0.23,0.02,17,448,0.19,48,49,97,28,77,66,58,58,0,0,0.39,1017,7,0.11,56,0,10.8,2,101,3,1,28
2024-06-10T00:00:00Z,0.26,0.03,17,465,0.21,35,37,92,31,81,68,54,56,0,0,0.39,1015,11,0.14,53,0,13,3,165,6,1,28
2024-06-11T00:00:00Z,0.29,0.04,22,487,0.21,36,36,92,31,88,73,58,61,0,0,0.39,1011,14,0.14,58,0,11.9,2,189,4,0,28
2024-06-12T00:00:00Z,0.33,0.05,25,512,0.22,14,16,86,33,100,81,63,62,0,0,0.39,1007,25,0.14,55,0,13,3,204,5,1,28
2024-06-13T00:00:00Z,0.3,0.04,24,536,0.22,18,18,73,28,100,82,62,65,0,0,0.39,1008,24,0.14,56,0,12.2,3,151,4,1,28
2024-06-14T00:00:00Z,0.22,0.03,25,561,0.28,36,39,77,23,89,74,64,64,0.1,1,0.47,1013,12,0.24,59,0,10.2,3,112,6,2,28
2024-06-15T00:00:00Z,0.29,0.07,24,585,0.28,26,26,85,30,95,76,62,62,0,0,0.47,1005,16,0.24,59,0,12.4,2,177,4,0,28
2024-06-16T00:00:00Z,0.33,0.08,25,610,0.29,27,29,69,32,100,83,64,66,0,0,0.47,1000,23,0.25,60,0,12.8,3,176,6,1,28
2024-06-17T00:00:00Z,0.29,0.07,28,638,0.33,32,34,85,28,97,83,71,68,0,0,0.47,996,19,0.31,65,0,12.2,6,168,9,4,28
2024-06-18T00:00:00Z,0.23,0.07,23,662,0.32,45,45,69,27,80,74,67,66,0,0,0.47,1003,11,0.3,60,0,12,5,118,8,3,28
2024-06-19T00:00:00Z,0.12,0.04,13,675,0.39,61,64,81,14,72,65,55,60,0.1,5,0.54,1020,6,0.4,54,0,9.2,3,85,5,2,28
2024-06-20T00:00:00Z,0.28,0.11,26,701,0.43,39,40,92,29,89,76,65,67,0.1,6,0.62,1017,13,0.46,62,0,12.8,4,160,7,2,28
2024-06-21T00:00:00Z,0.29,0.13,26,727,0.43,38,42,87,29,94,80,66,68,0.2,8,0.83,1011,16,0.46,64,0,12.2,5,181,8,3,28
2024-06-22T00:00:00Z,0.29,0.13,27,753,0.42,29,29,90,30,90,78,67,66,0,2,0.84,1010,16,0.43,60,0,12,3,247,5,1,28
2024-06-23T00:00:00Z,0.34,0.15,25,778,0.42,21,21,87,32,101,82,63,66,0,0,0.84,1010,23,0.44,59,0,12.8,3,178,5,1,28
2024-06-24T00:00:00Z,0.34,0.15,27,805,0.42,16,16,68,30,106,86,68,63,0,0,0.84,1005,29,0.44,58,0,11.5,2,177,4,2,28
2024-06-25T00:00:00Z,0.36,0.16,29,834,0.43,15,20,54,33,101,86,72,64,0,0,0.84,1005,28,0.45,57,0,12.9,2,195,4,0,28
2024-06-26T00:00:00Z,0.34,0.15,27,861,0.44,26,30,80,33,92,80,68,66,0,0,0.84,1011,20,0.47,57,0,12.9,3,63,5,2,28
2024-06-27T00:00:00Z,0.19,0.1,27,888,0.54,35,36,87,16,94,80,69,68,0.2,10,1.01,1005,16,0.61,64,0,9.7,4,159,6,2,28
2024-06-28T00:00:00Z,0.32,0.19,27,915,0.47,25,27,82,31,96,80,68,65,0.1,3,1.09,1001,19,0.51,60,0,12,2,180,5,2,28
2024-06-29T00:00:00Z,0.27,0.14,22,938,0.51,41,41,90,30,81,71,64,65,0.1,3,1.2,1017,11,0.57,56,0,11.8,3,90,5,1,28
2024-06-30T00:00:00Z,0.09,0.06,17,955,0.65,65,69,90,11,77,64,58,66,0.1,1,1.31,1022,4,0.77,58,0,9.5,4,117,5,2,28
2024-07-01T00:00:00Z,0.26,0.2,26,981,0.6,28,29,95,25,100,78,65,70,1,7,2.29,1008,12,0.69,67,1,10.4,3,167,8,2,28
2024-07-02T00:00:00Z,0.27,0.19,26,1007,0.62,40,40,97,28,84,75,68,69,0,0,2.29,1008,9,0.73,65,0,12,2,145,4,0,28
2024-07-03T00:00:00Z,0.24,0.18,23,1030,0.61,42,44,85,25,85,73,61,68,0.3,3,2.6,1012,9,0.71,63,0,9.8,3,166,6,2,28
2024-07-04T00:00:00Z,0.28,0.2,18,1048,0.59,33,35,98,32,80,68,56,60,0,2,2.62,1016,9,0.69,54,0,12.3,3,165,4,1,28
2024-07-05T00:00:00Z,0.17,0.12,16,1064,0.71,44,45,93,19,79,64,53,59,0.2,4,2.85,1020,7,0.86,54,0,11.6,2,248,4,1,28
2024-07-06T00:00:00Z,0.25,0.21,22,1085,0.62,34,34,92,27,90,70,57,65,0.2,1,3.03,1012,9,0.73,59,0,11.8,3,170,6,1,28
2024-07-07T00:00:00Z,0.11,0.08,16,1101,0.72,57,59,97,13,74,63,57,61,0.1,7,3.17,1016,3,0.87,59,0,9.2,2,232,4,1,28
2024-07-08T00:00:00Z,0.29,0.25,19,1120,0.63,34,35,94,33,82,69,55,59,0,0,3.17,1017,11,0.75,54,0,12.6,2,194,3,1,28
2024-07-09T00:00:00Z,0.32,0.24,19,1139,0.6,28,29,96,33,92,74,52,59,0,0,3.17,1014,16,0.7,55,0,12.7,2,180,3,0,28
2024-07-10T00:00:00Z,0.32,0.22,23,1162,0.58,27,27,85,32,93,77,60,61,0,0,3.17,1014,18,0.67,56,0,12.6,2,140,3,1,28
2024-07-11T00:00:00Z,0.32,0.22,22,1183,0.73,32,33,97,32,91,76,57,65,0,0,3.17,1014,16,0.89,59,0,12.6,2,88,4,0,28
2024-07-12T00:00:00Z,0.33,0.3,24,1207,0.71,25,26,85,31,97,81,62,65,0,0,3.17,1010,22,0.86,59,0,12.5,3,136,4,2,28
2024-07-13T00:00:00Z,0.34,0.29,24,1231,0.68,27,29,76,32,99,82,61,65,0,0,3.17,1010,23,0.81,58,0,12.7,2,157,3,1,28
2024-07-14T00:00:00Z,0.31,0.26,25,1255,0.7,27,31,91,31,99,80,63,67,0,2,3.2,1012,18,0.84,63,0,12.2,3,180,6,1,28
2024-07-15T00:00:00Z,0.34,0.29,26,1281,0.65,25,26,70,31,101,86,65,66,0,0,3.2,1007,27,0.77,58,0,12.5,2,149,4,0,28
2024-07-16T00:00:00Z,0.26,0.2,27,1308,0.75,41,42,78,25,90,78,68,67,0,2,3.21,1012,14,0.92,63,0,11.3,2,89,6,0,28
2024-07-17T00:00:00Z,0.24,0.22,23,1331,0.77,43,50,95,25,85,73,61,64,0.1,2,3.28,1018,10,0.95,62,0,10.8,2,135,4,0,28
2024-07-18T00:00:00Z,0.29,0.28,23,1353,0.78,39,41,97,30,89,75,60,63,0,0,3.28,1019,12,0.96,61,0,12.3,2,148,4,0,28
2024-07-19T00:00:00Z,0.21,0.2,24,1377,0.77,40,42,91,22,91,73,61,65,2,3,5.32,1016,10,0.95,62,2,9.6,3,177,4,0,28
2024-07-20T00:00:00Z,0.19,0.18,21,1398,0.77,55,56,91,20,81,70,61,66,0.1,2,5.38,1018,6,0.95,62,0,10.8,3,168,4,2,28
2024-07-21T00:00:00Z,0.22,0.21,19,1417,0.77,44,49,98,23,80,69,58,64,0,0,5.38,1020,8,0.94,59,0,11.6,2,129,3,0,28
2024-07-22T00:00:00Z,0.23,0.22,20,1437,0.77,44,44,97,25,82,70,57,63,0.1,2,5.44,1017,8,0.95,59,0,11.4,1,170,3,0,28
2024-07-23T00:00:00Z,0.26,0.25,21,1458,0.76,36,39,98,27,88,72,57,67,0,0,5.44,1017,11,0.94,60,0,11.8,1,193,2,0,28
2024-07-24T00:00:00Z,0.29,0.27,22,1480,0.78,31,36,94,28,92,76,58,64,0,0,5.44,1018,15,0.96,60,0,11.9,2,196,3,1,28
2024-07-25T00:00:00Z,0.29,0.27,22,1502,0.78,31,35,94,28,91,77,58,64,0,0,5.44,1017,17,0.96,58,0,11.8,3,174,4,1,28
2024-07-26T00:00:00Z,0.3,0.28,24,1526,0.78,36,37,81,29,91,78,63,61,0,2,5.47,1012,17,0.97,59,0,12.1,4,162,6,2,28
2024-07-27T00:00:00Z,0.28,0.27,27,1553,0.78,40,41,76,28,92,79,68,66,0.1,2,5.52,1008,16,0.96,62,0,11.9,5,163,6,4,28
2024-07-28T00:00:00Z,0.3,0.28,24,1578,0.77,35,36,90,30,96,78,62,67,0.1,6,5.6,1006,15,0.95,63,0,12.1,3,129,6,0,28
2024-07-29T00:00:00Z,0.3,0.29,25,1603,0.76,37,37,87,30,94,80,65,66,0,0,5.6,1007,17,0.94,63,0,12.2,2,102,4,1,28
2024-07-30T00:00:00Z,0.33,0.31,24,1627,0.77,20,21,91,31,100,82,62,66,0,0,5.6,1004,21,0.95,60,0,12.2,2,214,3,1,28
2024-07-31T00:00:00Z,0.31,0.29,25,1652,0.78,37,37,91,30,96,80,64,71,0,1,5.63,1008,16,0.96,64,0,12.1,2,169,5,1,28
2024-08-01T00:00:00Z,0.29,0.28,22,1674,0.77,32,35,96,29,93,77,59,67,0,0,5.63,1017,16,0.95,60,0,11.9,2,142,4,1,28
2024-08-02T00:00:00Z,0.3,0.28,24,1698,0.77,33,33,90,29,95,80,62,65,0,0,5.63,1019,19,0.94,61,0,11.9,2,169,4,1,28
2024-08-03T00:00:00Z,0.28,0.26,28,1727,0.77,33,35,71,26,94,81,70,64,0,0,5.63,1015,20,0.94,60,0,10.1,2,169,5,0,28
2024-08-04T00:00:00Z,0.32,0.3,22,1748,0.76,23,24,95,30,98,80,58,63,0,0,5.64,1013,21,0.93,58,0,12.2,3,198,5,2,28
2024-08-05T00:00:00Z,0.32,0.29,28,1776,0.74,22,24,63,28,103,86,70,64,0,0,5.65,1011,27,0.91,59,0,11.6,3,158,4,0,28
2024-08-06T00:00:00Z,0.15,0.13,23,1799,0.73,44,44,90,15,85,73,62,63,0,0,5.65,1018,10,0.89,61,0,10.8,3,68,4,2,28
2024-08-07T00:00:00Z,0.27,0.24,24,1824,0.77,42,44,90,28,91,77,63,67,0.1,3,5.71,1012,13,0.94,63,0,11.2,2,120,3,0,28
2024-08-08T00:00:00Z,0.16,0.15,18,1842,0.74,54,54,74,18,74,67,62,67,0.2,3,5.89,1020,5,0.91,59,0,10.4,3,49,5,2,28
2024-08-09T00:00:00Z,0.03,0.03,8,1850,0.75,71,75,91,3,62,57,55,55,0,3,5.91,1025,2,0.93,53,0,0.9,2,100,3,0,28
2024-08-10T00:00:00Z,0.07,0.07,11,1861,0.74,70,70,87,9,68,59,55,58,0,0,5.91,1023,3,0.9,54,0,8.7,2,159,3,1,28
2024-08-11T00:00:00Z,0.11,0.1,17,1879,0.74,66,67,97,13,77,65,58,65,0,1,5.93,1017,3,0.91,60,0,8.2,2,141,3,2,28
2024-08-12T00:00:00Z,0.11,0.1,17,1895,0.74,70,70,98,14,77,66,57,67,0.4,5,6.3,1017,3,0.91,63,0,11.4,2,112,4,1,28
2024-08-13T00:00:00Z,0.19,0.17,26,1921,0.75,63,63,96,20,85,74,67,71,0.1,2,6.35,1013,6,0.93,68,0,11,3,121,5,2,28
2024-08-14T00:00:00Z,0.22,0.2,25,1946,0.78,38,49,94,22,91,73,63,69,0,0,6.35,1011,8,0.97,64,0,10.7,2,245,4,0,28
2024-08-15T00:00:00Z,0.28,0.27,23,1969,0.77,33,37,85,29,86,74,60,59,0,1,6.36,1013,14,0.95,56,0,11.7,3,239,4,1,28
2024-08-16T00:00:00Z,0.26,0.24,23,1992,0.77,41,42,85,26,89,74,61,63,0.1,3,6.49,1014,12,0.95,59,0,10.9,2,142,4,1,28
2024-08-17T00:00:00Z,0.28,0.27,21,2013,0.77,40,40,96,28,95,77,57,69,0,0,6.5,1013,14,0.95,64,0,11.4,2,164,4,1,28
2024-08-18T00:00:00Z,0.24,0.23,27,2041,0.76,49,55,95,26,90,77,68,73,0,1,6.51,1013,9,0.93,68,0,11.1,3,97,5,2,28
2024-08-19T00:00:00Z,0.22,0.21,24,2065,0.76,52,54,91,23,86,74,63,67,0,0,6.52,1018,10,0.93,63,0,10.2,3,113,5,0,28
2024-08-20T00:00:00Z,0.25,0.23,24,2089,0.77,49,49,93,26,90,76,63,69,0,0,6.52,1016,10,0.95,65,0,10.4,3,159,4,2,28
2024-08-21T00:00:00Z,0.19,0.18,26,2115,0.75,55,56,93,19,87,75,65,69,0,6,6.56,1015,8,0.93,67,0,9.5,4,142,6,2,28
2024-08-22T00:00:00Z,0.24,0.22,26,2141,0.77,46,46,88,25,91,77,67,69,0.2,3,6.72,1013,11,0.95,65,0,10.2,3,140,5,2,28
2024-08-23T00:00:00Z,0.14,0.13,24,2165,0.74,64,64,94,15,83,71,64,70,0.2,4,6.89,1014,5,0.9,66,0,10.2,2,141,4,0,28
2024-08-24T00:00:00Z,0.28,0.25,27,2191,0.77,26,30,96,26,99,80,67,72,0,0,6.89,1010,16,0.95,66,0,10.3,2,169,4,0,28
2024-08-25T00:00:00Z,0.3,0.28,25,2216,0.76,19,23,88,27,101,83,63,71,0,1,6.91,1012,24,0.93,59,0,10.6,3,211,6,2,28
2024-08-26T00:00:00Z,0.26,0.25,26,2242,0.75,30,31,86,25,96,79,66,64,0.3,7,7.2,1017,17,0.93,61,0,9.7,3,199,6,1,28
2024-08-27T00:00:00Z,0.25,0.23,24,2265,0.76,47,47,95,25,89,75,62,67,0.1,3,7.29,1018,10,0.93,63,0,11.2,2,179,3,0,28
2024-08-28T00:00:00Z,0.27,0.25,24,2289,0.75,30,31,96,26,95,78,61,66,0,0,7.29,1012,17,0.91,61,0,11.2,3,172,5,1,28
2024-08-29T00:00:00Z,0.11,0.1,21,2310,0.72,56,58,91,10,82,73,61,69,0,1,7.3,1013,9,0.87,62,0,7.8,3,176,4,1,28
2024-08-30T00:00:00Z,0.24,0.21,18,2328,0.74,30,33,97,25,83,68,53,59,0,0,7.3,1022,10,0.91,53,0,10.7,2,187,3,1,28
2024-08-31T00:00:00Z,0.26,0.24,18,2346,0.74,25,29,95,26,89,70,48,58,0,0,7.3,1020,15,0.9,51,0,11.1,2,198,3,1,28
2024-09-01T00:00:00Z,0.25,0.23,18,2364,0.73,31,33,94,26,87,69,47,58,0,0,7.3,1022,13,0.89,52,0,11.1,2,146,4,1,28
2024-09-02T00:00:00Z,0.23,0.21,21,2386,0.71,35,35,86,25,86,70,57,58,0,0,7.3,1021,12,0.87,55,0,11.1,3,157,4,2,28
2024-09-03T00:00:00Z,0.25,0.22,21,2406,0.72,28,30,84,25,88,71,55,54,0,0,7.3,1017,15,0.87,51,0,11,4,173,5,2,28
2024-09-04T00:00:00Z,0.26,0.23,21,2427,0.71,26,27,80,25,91,74,56,55,0,0,7.3,1017,18,0.86,51,0,10.9,3,190,5,2,28
2024-09-05T00:00:00Z,0.11,0.09,15,2443,0.69,49,51,92,11,77,67,54,60,0,0,7.3,1024,8,0.83,55,0,9.8,3,232,4,2,28
2024-09-06T00:00:00Z,0.22,0.19,18,2461,0.7,28,29,97,24,88,66,45,60,0,0,7.3,1025,11,0.84,51,0,10.7,2,190,4,0,28
2024-09-07T00:00:00Z,0.22,0.18,19,2480,0.69,37,38,86,24,85,68,54,57,0,0,7.31,1020,11,0.83,53,0,10.7,3,132,4,2,28
2024-09-08T00:00:00Z,0.22,0.18,18,2498,0.67,26,27,89,23,91,71,50,56,0,0,7.31,1015,15,0.81,52,0,10.7,3,152,4,1,28
2024-09-09T00:00:00Z,0.25,0.2,21,2519,0.65,20,20,78,23,97,77,56,54,0,0,7.31,1011,22,0.78,50,0,10.7,3,186,6,2,28
2024-09-10T00:00:00Z,0.23,0.18,20,2538,0.63,22,22,75,21,94,75,53,53,0,0,7.31,1010,21,0.74,49,0,10.5,3,168,4,1,28
2024-09-11T00:00:00Z,0.24,0.18,21,2559,0.6,19,20,57,23,91,75,56,45,0,0,7.31,1008,22,0.7,43,0,10.6,4,158,6,2,28
2024-09-12T00:00:00Z,0.22,0.15,23,2583,0.57,31,31,69,22,89,74,61,59,0.1,8,7.42,1005,16,0.66,53,0,10.6,6,154,8,4,28
2024-09-13T00:00:00Z,0.22,0.14,24,2607,0.54,33,33,73,22,91,75,62,59,0,3,7.45,1006,16,0.61,56,0,10.3,4,143,6,2,28
2024-09-14T00:00:00Z,0.18,0.11,23,2629,0.51,42,42,74,18,86,73,59,62,0,2,7.46,1012,12,0.57,58,0,10.3,3,110,5,2,28
2024-09-15T00:00:00Z,0.22,0.12,24,2654,0.5,24,28,84,21,96,77,62,61,0,1,7.48,1010,17,0.55,57,0,9.9,4,145,6,2,28
2024-09-16T00:00:00Z,0.2,0.11,25,2678,0.48,22,25,89,19,96,75,64,65,0.2,3,7.7,1010,14,0.53,58,0,8.9,4,153,5,2,28
2024-09-17T00:00:00Z,0.02,0.01,15,2694,0.48,60,60,92,2,76,66,63,63,0,1,7.72,1011,4,NA,62,NA,1.8,4,165,6,4,28
